-8.47785 , 8.69141 , 0.324875 , -0.655422 , 0.920715 , -0.0631748 , 0.49822 , 0.512611 , 0.044841 , -0.276111 , -0.434495 , -0.968224 , -0.476121 , -0.723563 , 0.278061 , -0.0842185 , -0.0434675 , 0.362999 , 0.567647 , 0.957157 , 
-6.18928 , 10.9111 , 0.930319 , -0.529369 , 0.324709 , -0.408068 , 0.0033704 , -0.317406 , 0.308661 , 0.219768 , 0.319603 , 0.173255 , -0.512168 , -0.583382 , -0.56273 , -0.181745 , -0.379772 , -1.29301 , -0.80711 , -0.153875 , 
-4.79014 , 10.5129 , 0.00844157 , -0.90394 , -0.221844 , -1.18019 , -0.322216 , -0.546263 , -1.10056 , -0.49609 , -0.880155 , -0.405536 , -0.0161377 , -0.10424 , -0.0274692 , -0.168085 , 0.768011 , 0.105684 , -0.0119013 , -0.31506 , 
-6.87719 , 8.58382 , -0.156657 , -0.0371402 , -1.36621 , -1.92872 , -2.47439 , -0.872275 , -0.610229 , -0.57256 , -0.0056711 , -0.468436 , 0.0728714 , 0.324378 , 0.377888 , 0.509563 , 0.326475 , -0.0790504 , -0.151937 , -0.0430104 , 
-8.40943 , 8.20923 , 0.663216 , -0.474123 , -0.431097 , -0.889299 , -0.321697 , 0.411751 , 0.816283 , 0.17333 , 0.0550042 , -0.98079 , -0.681071 , -0.21972 , 0.178364 , 0.601868 , -0.0395122 , -0.292777 , -0.821014 , 0.185207 , 
-10.3961 , 7.14992 , -0.0741354 , -1.73558 , -0.788881 , -0.522343 , 0.456496 , -0.826827 , 0.711432 , 0.301419 , -0.0412324 , -0.545512 , -0.605513 , 0.0128175 , 0.227429 , 0.0203812 , 0.316223 , 0.031855 , 0.192607 , -0.200181 , 
-9.78174 , 8.0604 , 1.66293 , -0.821974 , -1.4018 , -0.333977 , 0.523671 , -0.526504 , -0.34341 , -0.69681 , -0.107299 , -0.51166 , 0.320737 , 0.936849 , 0.901769 , 0.62081 , 0.0586528 , -0.00338492 , -0.687973 , -0.144427 , 
-10.9858 , 7.07486 , 0.202414 , -0.947533 , -1.08527 , -1.62636 , -1.5662 , -1.22152 , -1.88118 , -1.39562 , -0.233664 , -0.230189 , 0.592838 , 0.144287 , 0.143129 , 0.405183 , -0.123911 , -0.50389 , 0.0460733 , -0.242994 , 
-8.95839 , 8.27059 , 1.23905 , 0.150046 , -0.747349 , -0.552422 , -0.998729 , -1.59646 , -1.02163 , -0.100189 , 0.531361 , -0.746482 , -0.189735 , -0.182821 , -0.250969 , -0.0267961 , 0.178122 , -0.172346 , -0.280266 , 0.220415 , 
-10.0854 , 7.31883 , 1.96151 , -0.139561 , -1.16821 , -0.632143 , -0.25555 , 0.108588 , 0.26221 , 0.950636 , 0.330223 , 0.54971 , -0.56086 , -0.630114 , -0.11511 , 0.0265153 , 0.379616 , -0.0296922 , 0.0362711 , 0.251752 , 
-9.25163 , 7.20168 , 0.00891982 , -0.869332 , 0.0569537 , -0.22553 , -0.307629 , 0.266043 , 0.579171 , -0.178898 , -0.656163 , 0.680871 , 0.0891534 , 0.155399 , -0.00667383 , -0.280206 , 0.331813 , -0.0749877 , -0.102128 , -0.0701371 , 
-11.1516 , 5.33867 , -0.817876 , -1.23843 , 0.282039 , -1.15986 , -1.04929 , -0.0142447 , 0.88985 , 1.19118 , 0.159095 , -0.167199 , 0.136696 , 0.212475 , -0.347396 , -0.435591 , -0.408579 , -0.0629976 , -0.20823 , -0.242618 , 
-10.3681 , 7.07108 , -0.412348 , -0.949137 , -1.17223 , -2.49434 , -0.432198 , -0.791786 , -0.377269 , 0.366252 , 0.827025 , -0.00207898 , 0.0820535 , 0.051874 , 0.0449131 , -0.163247 , 0.16672 , -0.0423356 , -0.203193 , 0.115447 , 
-10.8384 , 7.03061 , 0.286867 , -0.483447 , -0.344668 , -0.450816 , -0.834612 , -0.10268 , 0.107661 , -0.308076 , 0.192687 , 0.622946 , -0.00227761 , -0.408083 , 0.100422 , -0.161454 , 0.40903 , 0.250404 , 0.460192 , -0.167991 , 
-9.26293 , 7.43004 , -0.214885 , -1.19862 , 0.572312 , -0.717524 , -1.11977 , -0.621927 , -0.547991 , -0.339444 , -0.763418 , -0.2752 , -0.327036 , -0.042651 , 0.119598 , -0.598268 , -0.0966948 , 0.145552 , 0.20941 , 0.213314 , 
-7.94279 , 7.42287 , -0.252082 , 0.195533 , 0.462347 , -0.985291 , -0.4001 , 0.0808375 , -0.250608 , 0.130975 , 0.928531 , -0.270408 , -0.536348 , -0.267936 , 0.0971059 , -0.202439 , 0.0938965 , -0.346422 , -0.593477 , 0.613333 , 
-9.06106 , 6.86782 , 0.502088 , 0.648362 , 0.468084 , -0.46245 , -0.353333 , -0.432125 , -0.291902 , 0.584934 , 0.882124 , 0.920208 , 0.653403 , -0.0285943 , -0.552502 , -0.640706 , -0.272685 , -0.13867 , 0.267514 , 0.14505 , 
-9.32804 , 7.52392 , 2.36777 , 1.61862 , 0.966136 , 0.350151 , 1.23763 , 1.21103 , 0.916768 , -1.03405 , -0.436066 , 0.889561 , 0.542059 , -0.106174 , -0.519244 , -0.525699 , 0.428361 , -0.0249107 , -0.412223 , 0.222322 , 
-8.07065 , 9.36914 , 3.5609 , 2.82669 , 0.630079 , -1.29082 , 0.430201 , 1.36034 , 0.508442 , -0.169959 , -0.599239 , 0.170751 , 0.911774 , 0.336161 , -0.0969499 , -0.209052 , 0.576484 , 0.276625 , -0.0714098 , 0.219269 , 
-8.12846 , 10.6339 , 2.44058 , 1.48252 , 0.528998 , 0.00789843 , 0.431455 , -0.0520288 , 0.657207 , 0.283555 , -0.409452 , -0.967961 , -0.330346 , 0.198302 , -0.0852146 , -0.700373 , -0.0704192 , 0.119444 , 0.106777 , -0.455723 , 
-6.69314 , 10.3131 , 3.09131 , 0.849539 , 0.117756 , -0.0441199 , -0.413614 , -0.194516 , -0.408779 , 1.1928 , 0.931999 , -0.0267015 , -0.3764 , -0.570814 , -0.161527 , -0.919355 , -0.389618 , 0.301169 , -0.333624 , -0.431215 , 
-5.89175 , 9.97794 , 2.31133 , 1.85685 , 0.525128 , -0.186011 , 0.410992 , 0.164849 , -0.406706 , 0.37135 , 0.906954 , 0.100176 , 0.0901864 , -0.387067 , -0.7128 , -0.41152 , -0.682832 , 0.0717976 , -0.0569543 , -0.10335 , 
-6.54113 , 8.46122 , 1.03543 , 0.28635 , 1.21327 , -0.0408951 , -0.0604671 , 0.478177 , 0.0177105 , 0.582782 , 0.81613 , 0.604309 , 0.0357914 , -0.1338 , 0.0667974 , -0.196716 , -0.504446 , -0.177107 , -0.0737973 , 0.245608 , 
-6.35695 , 10.8997 , 2.04125 , -0.211748 , -0.964004 , 0.148077 , 0.0171943 , -0.00634606 , 0.0504761 , 0.86451 , 1.6233 , 0.288501 , -0.44455 , -0.703339 , 0.0848362 , -0.0713115 , 0.179456 , -0.081913 , 0.422799 , 0.413541 , 
-7.25191 , 8.77662 , -0.0368818 , -0.350406 , -0.490117 , -0.773963 , -0.092408 , 0.873237 , 0.383288 , 1.03422 , 1.0026 , 0.629291 , -0.35007 , -0.134276 , -0.0334316 , -0.0809314 , 0.107871 , 0.299209 , 0.351464 , -0.00884086 , 
-6.03017 , 9.36903 , 0.906227 , 0.395244 , -0.21305 , -1.30873 , -1.19825 , -0.570774 , -0.213764 , -0.452266 , -0.764388 , -0.166182 , -0.0516511 , 0.279715 , 0.602054 , -0.0858338 , -0.179736 , -0.0910294 , 0.371169 , 0.122193 , 
-8.20715 , 7.83041 , 0.133531 , 0.172104 , -0.0259805 , -0.721603 , -0.548685 , -0.652517 , -0.634763 , -0.157478 , -1.24692 , -0.0370236 , -0.492178 , 0.144035 , 0.17881 , -0.447692 , -0.191475 , -0.164809 , 0.213685 , 0.364423 , 
-8.54085 , 7.5446 , 0.865693 , 0.747296 , 0.0798056 , -0.546206 , 1.04611 , 1.58034 , -0.673913 , -1.14248 , -0.399901 , 0.320614 , 0.611907 , 0.496444 , 0.512247 , 0.610906 , 0.680915 , -0.0417895 , -0.518279 , -0.614966 , 
